106958044	siliconhomes	23	613	7622	0	21 Jan 2010 05:20:10 GMT	San Jose, CA
106959157	IamTyamin	444	212	5540	0	21 Jan 2010 05:26:06 GMT	My World 2.0
106963065	momodsevenzone	38	34	73	0	21 Jan 2010 05:47:08 GMT	palembang !!
106964203	Garethdrummer	291	146	5964	0	21 Jan 2010 05:53:35 GMT	Universe
10697232	drdrang	85	455	4633	0	29 Nov 2007 03:56:42 GMT	Naperville, Illinois
106974693	IyeYellSwaggg	118	181	2111	0	21 Jan 2010 06:49:32 GMT	
106982984	christiee13	407	222	476	0	21 Jan 2010 07:34:00 GMT	South Wales
106984495	aarondesean	68	5885	189	0	21 Jan 2010 07:41:47 GMT	is never the same
106987012	JustExuberance	121	76	3945	0	21 Jan 2010 07:55:14 GMT	Bufu
106988389	princeztsarapp	94	26	636	0	21 Jan 2010 08:02:01 GMT	indonesia
106991469	iccaccacca	833	620	29191	0	21 Jan 2010 08:15:27 GMT	Bandung , Indonesia
106995041	JakeHercules	63	44	239	0	21 Jan 2010 08:32:23 GMT	San Jose
107000308	djxaviermaxwell	1562	500	2673	0	21 Jan 2010 08:56:42 GMT	Pittsburgh, PA
107004118	ttiiwi	157	239	9893	0	21 Jan 2010 09:13:29 GMT	 6.21,106.85
107008204	lullabyputri	79	137	6545	0	21 Jan 2010 09:30:19 GMT	In my Jacuzzi
107008530	haidarraiz	78	56	1708	0	21 Jan 2010 09:31:39 GMT	
107010417	jaehyun91	120	131	5138	0	21 Jan 2010 09:39:33 GMT	Champaign, IL
107014937	SpartooUK	164	154	583	0	21 Jan 2010 09:59:55 GMT	United Kingdom
107021530	ShesMD	119771	114765	47642	0	21 Jan 2010 10:27:15 GMT	Seoul
107026963	alyaff	153	215	33766	0	21 Jan 2010 10:49:45 GMT	London, uk
10703412	trevorlong	399	1398	12895	0	29 Nov 2007 10:00:46 GMT	Sydney (normally!)
107043993	93MillionLies	312	195	12916	0	21 Jan 2010 11:57:29 GMT	Planet Mars
107044088	Overnightsat9	151	68	854	0	21 Jan 2010 11:57:51 GMT	44.97157200, 93.28938700
107058028	peterhasert	31	83	1134	0	21 Jan 2010 12:50:26 GMT	Germany
107060393	nissasti	264	97	552	0	21 Jan 2010 12:58:39 GMT	Bandung
107061969	UltimateDoD	108	2559	165644	0	21 Jan 2010 13:04:16 GMT	Deal of the Day, USA
107069570	sambfg	175	100	7284	0	21 Jan 2010 13:30:00 GMT	on twitter
107076175	wilsabin	200	2148	1525	0	21 Jan 2010 13:52:09 GMT	Sydney/Las Vegas
107079229	TomboyTan7	738	626	12987	0	21 Jan 2010 14:02:18 GMT	South Africa
107096504	WicycleIt	1373	510	12430	0	21 Jan 2010 14:58:43 GMT	UK
107099520	9tro	316	352	2710	0	21 Jan 2010 15:08:35 GMT	in your blood...
107112187	4LoQo	147	140	1579	0	21 Jan 2010 15:51:29 GMT	Gate 4, Flight 357
107112554	jessicarae85	749	538	2683	0	21 Jan 2010 15:52:38 GMT	Arlington, VA
107115501	bsdauphin	40	10	467	0	21 Jan 2010 16:02:23 GMT	india
107117166	TheHungryTiger	115	78	894	0	21 Jan 2010 16:08:12 GMT	
107125247	optill	4905	4908	17796	0	21 Jan 2010 16:34:12 GMT	null
107135203	LanieWelch	282	455	56864	0	21 Jan 2010 17:06:56 GMT	On Fashion Ave
107137532	superwomandmx	106	94	2942	0	21 Jan 2010 17:14:59 GMT	fortwilliam
107141283	ibieberswagxx	943	482	1897	0	21 Jan 2010 17:27:00 GMT	scotland
107142378	TaSiang	104	38	2428	0	21 Jan 2010 17:30:14 GMT	Malaysia lar, what else
107144838	nikizinhah	63	1077	14725	0	21 Jan 2010 17:38:06 GMT	Silent Hill
107145674	PSAal	486	353	180	0	21 Jan 2010 17:40:46 GMT	Montgomery, AL
107150980	UniiqueTekniqz	988	2102	11714	0	21 Jan 2010 17:58:20 GMT	Los Angeles, CA / Dayton, OH
107151077	whitetrashelene	216	3305	3648	0	21 Jan 2010 17:58:39 GMT	Philadelphia, PA
107151842	Paxziano	51	54	1333	0	21 Jan 2010 18:01:01 GMT	ÜT: 6.461495,3.291268
10715262	foxnewsus	0	1255	16123	0	29 Nov 2007 18:07:17 GMT	
107154159	CAMLowKey	353	442	4363	0	21 Jan 2010 18:08:37 GMT	ÜT: 41.587892, 81.523005
107156889	DERRTYRockstarr	1283	1048	23743	0	21 Jan 2010 18:17:25 GMT	International
107161142	TheYelloNegro	235	240	24590	0	21 Jan 2010 18:32:49 GMT	bham/the vallo, alabama
107161181	ItsMeganPD	97	65	2382	0	21 Jan 2010 18:32:57 GMT	UK,london,brighton
107161878	Tweets4Royals	1451	1399	3847	0	21 Jan 2010 18:35:40 GMT	Abuja, Nigeria
107162792	AbnerBatiz	77	119	4989	0	21 Jan 2010 18:39:08 GMT	Sacramento CA
107164504	Adjasent	109	69	1662	0	21 Jan 2010 18:45:48 GMT	Birmingham, UK
107167223	hitthefloormag	1821	1715	3009	0	21 Jan 2010 18:54:21 GMT	Torbay, UK
107168693	1827IM	3	3	229	0	21 Jan 2010 18:59:14 GMT	null
107170195	BiscuitDinosaur	154	46	2337	0	21 Jan 2010 19:04:21 GMT	Sheffield, United Kingdom
107170638	MustCiTV	273	399	34800	0	21 Jan 2010 19:05:48 GMT	Anywhere the spotlight is!
107170798	AnEasierAffair	586	595	28362	0	21 Jan 2010 19:06:23 GMT	Brumingham
107183192	casiezalud	244	173	368	0	21 Jan 2010 19:47:46 GMT	Boulder
107183800	MemphisQtPi	51	118	1585	0	21 Jan 2010 19:50:02 GMT	Tennessee, Memphis
107186085	anythingonce	1195	763	2083	0	21 Jan 2010 19:58:10 GMT	Delaware
107187781	FuldenS	66	90	1069	0	21 Jan 2010 20:04:11 GMT	
107189543	thomaseckels	45	58	79	0	21 Jan 2010 20:10:24 GMT	Columbus, OH
107192199	mandabudisa	46	32	549	0	21 Jan 2010 20:19:48 GMT	Canada
107202534	tegacayfire	4	51	175	0	21 Jan 2010 20:58:07 GMT	Tega Cay, SC
107207131	SloppDizzle	88	107	4373	0	21 Jan 2010 21:13:56 GMT	huntington, west virginia
107210655	ArtOrtiz3	152	424	5120	0	21 Jan 2010 21:26:58 GMT	Los Angeles
107212071	K1MB3RLAND	188	212	5094	0	21 Jan 2010 21:31:18 GMT	East London
107219455	yunjaeluph	244	390	7793	0	21 Jan 2010 21:56:00 GMT	Jakarta, Indonesia
107223604	homepipe	2015	1426	1051	0	21 Jan 2010 22:13:31 GMT	Seattle, WA
107223974	AM1220WLPO	40	88	3528	0	21 Jan 2010 22:14:59 GMT	LaSalle Peru Ottawa, IL.
10722422	reelrootsryan	1991	548	5193	0	29 Nov 2007 22:39:54 GMT	Los Angeles
107226388	KuyaRaymond	135	163	3262	0	21 Jan 2010 22:25:22 GMT	Amsterdam, Netherlands
107226811	LKWarrell	889	901	1135	0	21 Jan 2010 22:27:06 GMT	
107228118	naeytiri	139	128	2102	0	21 Jan 2010 22:32:30 GMT	Lagos
107235074	YeahShade	584	704	8790	0	21 Jan 2010 23:02:09 GMT	Peterborough/London Bitches
107243423	SmithNWessan	265	294	6022	0	21 Jan 2010 23:38:10 GMT	DMV
107244629	clh2o	107	17	1191	0	21 Jan 2010 23:43:27 GMT	Tehran
107249500	BlaxicanDiamond	635	648	7646	0	22 Jan 2010 00:04:07 GMT	O H I O
107251468	ItsAarynBitch	196	262	8802	0	22 Jan 2010 00:12:41 GMT	Virgo Land
107254072	LipstickCrush	136	215	8265	0	22 Jan 2010 00:23:45 GMT	City of Angels
107254970	Roteame	315	514	32666	0	22 Jan 2010 00:27:55 GMT	Around here and there
107259398	zorbando	137	33	136	0	22 Jan 2010 00:47:02 GMT	Fortuna
107262746	amberpalombaro	659	147	6384	0	22 Jan 2010 01:01:14 GMT	north
107264409	CarterCalhoun	482	844	28335	0	22 Jan 2010 01:08:35 GMT	The Carter
107266061	thedeskofbrian	836	478	5985	0	22 Jan 2010 01:16:14 GMT	USA
10726992	amunoir	106	426	13309	0	30 Nov 2007 02:27:16 GMT	pineapple under the tree
107273169	MemeohSooPretty	649	625	16908	0	22 Jan 2010 01:46:07 GMT	Riverdale 6800 block
107274779	jayelde	340	333	5916	0	22 Jan 2010 01:53:07 GMT	Melbourne
107278186	Geosphotos	109	68	3085	0	22 Jan 2010 02:07:32 GMT	Aspen
107279791	DevinFisch	89	11	1203	0	22 Jan 2010 02:14:34 GMT	Fort Worth, TX
107281466	SuhBelle	61	42	1784	0	22 Jan 2010 02:21:47 GMT	floopylândia
107288648	augustwish	44	46	542	0	22 Jan 2010 02:52:13 GMT	Ankara, Turkiye
107292391	BigCountryMP	84	167	3508	0	22 Jan 2010 03:09:01 GMT	Clinton, OK
107298839	EBNYPD5150	581	173	4361	0	22 Jan 2010 03:37:17 GMT	Connecticut USA
107302196	GOEMKASEP	417	107	7174	0	22 Jan 2010 03:52:30 GMT	Sabah Malaysia
107303388	siskano1	203	120	1569	0	22 Jan 2010 03:57:58 GMT	null
107303795	Dneiper	764	1054	62543	0	22 Jan 2010 03:59:43 GMT	ÜT: 40.815352, 74.305753
107318641	oSOsinful	234	258	15088	0	22 Jan 2010 05:14:11 GMT	outer space
107328685	tmletavish	68	34	210	0	22 Jan 2010 06:08:51 GMT	ÜT: 39.01864, 76.681684
107329642	merinafca	116	230	11860	0	22 Jan 2010 06:14:17 GMT	Rijen | The Netherlands
107336971	francescalexxx	316	34436	7561	0	22 Jan 2010 06:57:28 GMT	
107338979	therealdarrel	180	122	1316	0	22 Jan 2010 07:08:53 GMT	Eureka,ca
107339873	sindymarcelina	250	208	7728	0	22 Jan 2010 07:14:14 GMT	BEKASI ..
107341541	MychalHarris10	82	65	901	0	22 Jan 2010 07:24:12 GMT	Where ever you at
107344968	wordpressapi	1618	1270	7408	0	22 Jan 2010 07:45:30 GMT	USA
107354669	QuettaLovesMe	120	496	20259	0	22 Jan 2010 08:46:02 GMT	in line at Chipotle
107357347	rubyrubio	17	17	46	0	22 Jan 2010 09:01:45 GMT	Barranquilla
107359785	dessypertiwi	132	151	1361	0	22 Jan 2010 09:16:14 GMT	Samarinda, East Kalimantan
107360071	EekaMittn	305	297	1737	0	22 Jan 2010 09:17:52 GMT	
107364180	anywayup35	746	236	1397	0	22 Jan 2010 09:37:41 GMT	Suffolk..UK
107367857	ardielfino	51	34	563	0	22 Jan 2010 09:54:16 GMT	Indonesia
107370545	Mrjdeville	281	223	906	0	22 Jan 2010 10:07:10 GMT	London. The posh bit.
107372075	annelorraineuy	235	755	3065	0	22 Jan 2010 10:15:05 GMT	Philippines
107383512	Vejinity	403	187	3579	0	22 Jan 2010 11:18:34 GMT	ÜT:  32.942775,27.741447
107384265	HannahDuncanUK	84	28	502	0	22 Jan 2010 11:22:51 GMT	London
107388380	NengCindiAvi	323	135	1396	0	22 Jan 2010 11:45:15 GMT	ReNi JaYa SaWaN9aN DePoK
107390087	simpaul	728	233	4359	0	22 Jan 2010 11:53:57 GMT	
107392624	adampatto	94	60	141	0	22 Jan 2010 12:07:17 GMT	Cardiff
107394987	TimAker	668	626	3633	0	22 Jan 2010 12:18:55 GMT	Essex
107399638	SharlynHarris	1826	525	1298	0	22 Jan 2010 12:40:53 GMT	VENUS
107401111	MyNameIsCHRlS	46	504	4244	0	22 Jan 2010 12:48:06 GMT	MARS
107402055	Maarciiaavila	105	110	2069	0	22 Jan 2010 12:52:16 GMT	Porto Alegre (:
107403347	Allisonnnn7	66	115	1345	0	22 Jan 2010 12:58:08 GMT	Texas
107404551	JoeLyOyOyO	118	62	3637	0	22 Jan 2010 13:03:23 GMT	SINGAPORE
107404720	djazacber	355	278	3945	0	22 Jan 2010 13:04:11 GMT	Bieber World
107405290	CazeyW	153	185	9395	0	22 Jan 2010 13:06:56 GMT	
107406384	BryceKeane	1099	870	4828	0	22 Jan 2010 13:11:41 GMT	London
107409375	BonoboWrites	156	130	828	0	22 Jan 2010 13:24:49 GMT	England
107412693	AlistairDriver	879	844	586	0	22 Jan 2010 13:38:19 GMT	Oxfordshire
107412895	EveryRecall	6	9	362	0	22 Jan 2010 13:39:06 GMT	Atlanta, GA
107416245	UncleNoor	42	43	534	0	22 Jan 2010 13:52:48 GMT	Where Ever The Money s At
107427808	RenataCabral	1106	1204	3735	0	22 Jan 2010 14:39:48 GMT	Rio Grande do Sul, Brasil.
107429311	choirunnisaaaaa	233	258	12199	0	22 Jan 2010 14:45:53 GMT	indonesia  m/
107429627	aukebrand	55	66	4188	0	22 Jan 2010 14:47:09 GMT	
107431855	TovaMyElisabeth	35	12	71	0	22 Jan 2010 14:55:52 GMT	Göteborg
107433183	SlimxFlexinOnEm	461	501	14376	0	22 Jan 2010 15:01:16 GMT	From the 973 . to the 919 .
10743732	rchuber	75	69	461	0	30 Nov 2007 17:05:43 GMT	Nashville, TN
107438421	KidKwamLP	764	898	39587	0	22 Jan 2010 15:21:24 GMT	Where the cash at!
107438654	SassyNewsie	70	24	28	0	22 Jan 2010 15:22:20 GMT	San Jose, California
107438849	RajprasongNews	337	1989	8245	0	22 Jan 2010 15:23:08 GMT	Bangkok, Thailand
107439782	ashleyvblanco	257	94	3755	0	22 Jan 2010 15:26:32 GMT	You tell me.
107444034	usspotnews	7	146	12718	0	22 Jan 2010 15:42:55 GMT	
107445511	nhankins84	881	64	135	0	22 Jan 2010 15:48:21 GMT	Chicago, IL
107447982	iwattey	141	121	4101	0	22 Jan 2010 15:57:37 GMT	maldives
107456755	kayacarolyn	187	207	19084	0	22 Jan 2010 16:31:32 GMT	thee windy city of angels.
107459405	grastir	242	32	208	0	22 Jan 2010 16:41:52 GMT	London
107460990	spotyx	120	23	104	0	22 Jan 2010 16:48:03 GMT	Prague
107464199	luizachacom	1950	884	14726	0	22 Jan 2010 17:01:16 GMT	Humanoid City
107470884	petLoveDNA	1367	2311	129122	0	22 Jan 2010 17:27:21 GMT	USA
107471826	BlackEyedProd	1985	326	620	0	22 Jan 2010 17:31:10 GMT	Bend Or
107488027	jessejbernstein	129	55	70	0	22 Jan 2010 18:39:49 GMT	Toronto
107489654	openrealestate	0	105	992	0	22 Jan 2010 18:46:48 GMT	United States
107493884	BoDidley	702	266	18810	0	22 Jan 2010 19:05:38 GMT	Cydonia
107496143	iCornbread	656	441	16636	0	22 Jan 2010 19:15:58 GMT	mobile, alabama
107498030	suzieapril	649	335	4950	0	22 Jan 2010 19:24:01 GMT	Rotherham, England
107502280	annmarierosa	68	58	994	0	22 Jan 2010 19:43:29 GMT	tdoot
107502369	MyWindowsAche	370	277	25941	0	22 Jan 2010 19:43:52 GMT	Northern NJ
107507909	miltbone	515	921	18240	0	22 Jan 2010 20:09:20 GMT	
107508056	amkelley7	291	108	358	0	22 Jan 2010 20:09:54 GMT	Myrtle Beach
107508749	Insurepronews	387	456	1056	0	22 Jan 2010 20:13:03 GMT	Insurance is global!
107508876	NerdWeekBlog	182	135	8788	0	22 Jan 2010 20:13:38 GMT	SÃO PAULO CITY
107518997	JTofdaTEAM	180	171	1502	0	22 Jan 2010 20:59:25 GMT	Yazoo City
107525071	NovaDaHaloBlade	438	109	884	0	22 Jan 2010 21:27:15 GMT	New Orleans, LA
107527883	xspensiveTASTE	234	344	12957	0	22 Jan 2010 21:39:53 GMT	FAR away from you :)
107530570	itsbooyeah	259	412	2706	0	22 Jan 2010 21:52:13 GMT	Downtown Toronto
107531884	LeRoiScholtz	14	3	10	0	22 Jan 2010 21:58:23 GMT	
107534152	likewithest	30	16	948	0	22 Jan 2010 22:08:49 GMT	No way
107535325	DamnitLEE	712	1235	28299	0	22 Jan 2010 22:14:24 GMT	FARRR East Coast
107535913	BecksTurner	394	1115	43785	0	22 Jan 2010 22:17:11 GMT	
107539035	Smurgen	121	38	2911	0	22 Jan 2010 22:31:47 GMT	Pine Bush, NY, USA
107541366	ANIWORLDCOM	23	64	7395	0	22 Jan 2010 22:42:33 GMT	Home Of Anime
107543462	jakethewanabe7	137	32	345	0	22 Jan 2010 22:51:42 GMT	Boone, Idaho
107544547	litescamraFLASH	260	174	1095	0	22 Jan 2010 22:56:50 GMT	Grambling.  / baton rouge
107547336	chokiawh	53	72	7339	0	22 Jan 2010 23:09:43 GMT	ÜT:  6.629226,106.826729
107549577	theRnBposterboy	173	427	4383	0	22 Jan 2010 23:19:47 GMT	Houston, ATL,MIA, L.A.
107550518	GuysOfLookbook	522	247	5493	0	22 Jan 2010 23:23:58 GMT	Hollywood, CA
107552642	ChriShonSaid	640	696	16224	0	22 Jan 2010 23:33:35 GMT	Montgomery,Alabama
107554736	sophomosprime	174	34	195	0	22 Jan 2010 23:43:30 GMT	
107556718	kgee87	98	131	1503	0	22 Jan 2010 23:52:44 GMT	Lo$t Vega$, Nv
107558637	ANXIOUSMC	36	27	98	0	23 Jan 2010 00:01:58 GMT	qweenz pa
107561705	AvonAnnaM	1829	481	10850	0	23 Jan 2010 00:17:23 GMT	Jackson, Ca.
107566887	Neenalyn	24	19	348	0	23 Jan 2010 00:43:04 GMT	Dayton
107567112	khamilaroma10	1156	163	662	0	23 Jan 2010 00:44:04 GMT	
107570509	KerriKenney	60	17743	362	0	23 Jan 2010 01:00:24 GMT	California
107572393	Kiboomu	10008	12387	44267	0	23 Jan 2010 01:09:48 GMT	Montreal
107575731	VampireMob	2954	2755	19570	0	23 Jan 2010 01:25:20 GMT	Los Angeles, CA
107577009	bonyyuto	64	144	5144	0	23 Jan 2010 01:31:10 GMT	Yamada s pants
107578942	scottperdue	149	74	1257	0	23 Jan 2010 01:39:59 GMT	O Fallon, MO
107580838	EphraimFactz	320	122	382	0	23 Jan 2010 01:48:35 GMT	Florida
107583457	isnGivora	332	440	10892	0	23 Jan 2010 02:00:09 GMT	IN EARTH
107585671	iLLclint0n	136	156	11890	0	23 Jan 2010 02:09:32 GMT	The Babylonian Bedlam aka NYC
107586114	mastergerm	34	16	341	0	23 Jan 2010 02:11:25 GMT	West Valley, Utah
107590398	GottaLuvRishaPC	273	223	6582	0	23 Jan 2010 02:28:54 GMT	ÜT: 33.946065, 118.36742
107592940	kmess65	273	267	1672	0	23 Jan 2010 02:39:31 GMT	ÜT: 39.764266, 86.15679
107595022	itsmissh	107	112	12775	0	23 Jan 2010 02:48:11 GMT	
107595356	xKatieMatey	100	101	4168	0	23 Jan 2010 02:49:34 GMT	
107595883	testnamexp	874	838	1642	0	23 Jan 2010 02:51:58 GMT	
107601176	carlycressler	85	120	3023	0	23 Jan 2010 03:15:27 GMT	nowhere and everywhere.
107612608	AuntyAlias	647	314	5700	0	23 Jan 2010 04:06:29 GMT	San Francisco, CA, USA
107614294	Proud2BeLEO	397	289	2813	0	23 Jan 2010 04:14:37 GMT	
107614872	edcanas	267	52	190	0	23 Jan 2010 04:17:38 GMT	null
107615292	amorecatia	361	454	33088	0	23 Jan 2010 04:19:37 GMT	Overbrook Baby!
107617962	decordiathediva	298	306	11295	0	23 Jan 2010 04:32:54 GMT	where im at,texas
107618646	briscocounty13	108	106	3410	0	23 Jan 2010 04:36:22 GMT	New Hampshire
107620544	jessicagose10	107	75	1313	0	23 Jan 2010 04:46:26 GMT	Fort Wayne
107627386	alifaRP	240	361	25699	0	23 Jan 2010 05:23:06 GMT	ÜT:  6.278662,107.021661
107628934	atkhcherry	107	140	9723	0	23 Jan 2010 05:31:28 GMT	
107629106	jmckayfristoe	147	46	556	0	23 Jan 2010 05:32:19 GMT	Salt Lake City, Utah
107629176	Mskika118	155	412	5543	0	23 Jan 2010 05:32:41 GMT	MIAMI
107633293	SoFlyJy	279	341	50928	0	23 Jan 2010 05:56:21 GMT	Baltimore
107635648	BriiiCarter	217	215	5652	0	23 Jan 2010 06:10:12 GMT	Buffalo, NY
107636000	KickzMYAss	284	297	11034	0	23 Jan 2010 06:12:24 GMT	JAY WALKIN W/ YA GIRL
107636786	mIkEgEeGoTsWaGg	32	45	466	0	23 Jan 2010 06:17:09 GMT	Compton
107636949	OBEYvee	352	375	11545	0	23 Jan 2010 06:18:08 GMT	pass the joint :D
107639270	aryamawisesa	220	195	4783	0	23 Jan 2010 06:32:01 GMT	ÜT:  8.799194,115.198947
107642417	dindacitraa	209	408	6298	0	23 Jan 2010 06:50:47 GMT	Bandung
107642576	tauhenare	628	1504	6355	0	23 Jan 2010 06:51:43 GMT	Te Atatu
107651260	IAmHollywood	464	270	9929	0	23 Jan 2010 07:43:38 GMT	FL
107653333	MARVELOUS1987	1855	2232	18442	0	23 Jan 2010 07:56:47 GMT	In da toilet (Cus im da shit)
10765692	rachelreuben	541	3122	21826	0	1 Dec 2007 14:48:33 GMT	Ithaca, New York
107659596	VHudFanTweet	293	353	4582	0	23 Jan 2010 08:34:46 GMT	^ ^W0rld of ZaNeSSa^ ^
107668037	FamilyFcom	0	337	20385	0	23 Jan 2010 09:25:41 GMT	Online
107679675	1AmandaMichelle	11702	15228	3679	0	23 Jan 2010 10:37:08 GMT	Raleigh, NC
107683151	WelcomeTJamrock	98	59	991	0	23 Jan 2010 10:57:01 GMT	Estonia, Rakvere
107685130	PerdyP	593	217	1097	0	23 Jan 2010 11:08:17 GMT	
107686694	Gerbenvaningen	86	40	115	0	23 Jan 2010 11:16:53 GMT	null
107693184	anitarevi	286	436	12416	0	23 Jan 2010 11:52:42 GMT	ÜT:  7.814043,110.382122
107696890	JANGGEUNSUKsEEL	184	1575	29372	0	23 Jan 2010 12:12:27 GMT	     s embrace
107702315	DerekJohnBryant	704	358	12306	0	23 Jan 2010 12:39:15 GMT	Thornton in Bradforddale, UK
107718117	wine594	1278	1076	7242	0	23 Jan 2010 13:52:58 GMT	
107720196	meLonundunyasi	37	21	805	0	23 Jan 2010 14:02:18 GMT	Mavi Dünya
107721321	sumbuydee	13	130	6876	0	23 Jan 2010 14:07:24 GMT	
107725315	LegendaryTony0	800	391	16960	0	23 Jan 2010 14:25:34 GMT	Dark World/Middle Earth
107728794	itsalambertthng	251	154	874	0	23 Jan 2010 14:40:42 GMT	Rhonda   Myrtle Beach, SC
107733013	AliiiceeClarkee	925	204	1162	0	23 Jan 2010 14:58:20 GMT	in your heart
107737192	jasonkorb	94	31	224	0	23 Jan 2010 15:16:10 GMT	Giddings, TX
107742008	tcuicui	72	64	2229	0	23 Jan 2010 15:36:30 GMT	Singapore
107743230	beccasteve	103	85	3633	0	23 Jan 2010 15:41:49 GMT	
107745201	laurajanebrownx	130	64	306	0	23 Jan 2010 15:50:22 GMT	ÜT: 50.843352, 0.150421
10774652	theblaze	1	22244	3265	0	1 Dec 2007 22:23:57 GMT	New York, NY
107748351	MKakaBigMo	195	213	5850	0	23 Jan 2010 16:03:47 GMT	A Notch Above The Rest
107751606	ThatDudeStreetz	522	763	6341	0	23 Jan 2010 16:17:21 GMT	New Mexico with Heather ;)
107754553	BLUEWIFE08	145	138	4153	0	23 Jan 2010 16:29:20 GMT	miami,fl
107757721	Sdholaria	145	45	709	0	23 Jan 2010 16:42:30 GMT	champaign illinois
107759276	Chi3fEBEN	179	64	1088	0	23 Jan 2010 16:48:56 GMT	South Africa / Port Elizabeth
107759619	sphltd	252	161	513	0	23 Jan 2010 16:50:19 GMT	ÜT: 49.034751, 122.28928
107760576	allizzy9903	121	105	2765	0	23 Jan 2010 16:54:30 GMT	
107761725	ilrindia	0	580	51116	0	23 Jan 2010 16:59:25 GMT	null
107763294	BourbandSham	21	12	559	0	23 Jan 2010 17:05:25 GMT	Huntsville, Alabama, USA
107770092	NeverShoutCT	347	706	3222	0	23 Jan 2010 17:33:28 GMT	Six feet under the stars
107770441	Trfchayd	64	53	1051	0	23 Jan 2010 17:34:51 GMT	null
10777232	Naome	199	584	28622	0	2 Dec 2007 01:33:32 GMT	Wolverhampton
107780168	diinneee	94	108	8571	0	23 Jan 2010 18:17:42 GMT	
107787172	IvanFranka	263	193	1420	0	23 Jan 2010 18:49:38 GMT	South Florida, USA
107787285	santaferealtime	315	586	10091	0	23 Jan 2010 18:50:11 GMT	Santa Fe, NM
10778972	Gr8scott	2000	882	15265	0	2 Dec 2007 03:50:40 GMT	Charlotte, NC, USA
10779412	jonfingas	2072	1905	24733	0	2 Dec 2007 04:30:58 GMT	ÜT: 45.379867, 75.657589
107794835	MrsKhalifa	229	299	4667	0	23 Jan 2010 19:24:12 GMT	At ur Man crib where else  299
107796630	SugarLuvsBNL	443	121	3459	0	23 Jan 2010 19:32:24 GMT	Grand Rapids, Michigan
1077971	bobbyllew	583	58246	28513	0	13 Mar 2007 09:20:36 GMT	London
107798139	BravesDiva	650	1528	34096	0	23 Jan 2010 19:39:21 GMT	
107804167	TeamSincere	196	364	4944	0	23 Jan 2010 20:07:36 GMT	Welcome 2 My World BLVD
107804369	iamWOOD	463	520	11879	0	23 Jan 2010 20:08:31 GMT	AIR UNIVERSITY
107810704	KRISTHERAPPER	140	127	430	0	23 Jan 2010 20:39:26 GMT	Chi Town
107810955	porraline	223	1490	5743	0	23 Jan 2010 20:40:39 GMT	
107817741	DRobTrackKilla	303	445	12828	0	23 Jan 2010 21:13:35 GMT	Takin ova da Burgh
107818130	H88perman	425	115	139	0	23 Jan 2010 21:15:31 GMT	Cahersiveen
107819739	ianrdw	469	120	2800	0	23 Jan 2010 21:23:11 GMT	Basingstoke, England
107820423	FuckDaUsername	250	284	10562	0	23 Jan 2010 21:26:29 GMT	#imfromjersey
107821835	AislingJedward1	887	695	20203	0	23 Jan 2010 21:33:05 GMT	PL N T J DW RD
107822732	mickeywmoore	1641	1958	85398	0	23 Jan 2010 21:37:31 GMT	Toronto, Ontario, Canada
107824570	chocNstrawb	115	176	8999	0	23 Jan 2010 21:46:31 GMT	united kingdom (middlesbrough)
107828853	Musicphenom	190	313	26669	0	23 Jan 2010 22:07:09 GMT	Laying underneath ya queen
107829859	heartkbitch	350	2734	58782	0	23 Jan 2010 22:12:10 GMT	Adventureland
107831465	HEDJuggalo	239	304	4197	0	23 Jan 2010 22:20:08 GMT	Louisville KY
107838428	sarahhhhlouisee	112	100	2427	0	23 Jan 2010 22:54:16 GMT	Hockley
107838548	1FRANKWHITE	395	519	7033	0	23 Jan 2010 22:54:50 GMT	Bronx, New York
107838974	thorobreadmusic	1083	862	14863	0	23 Jan 2010 22:57:00 GMT	Dallas, TX
107839958	ceylandish	577	934	31662	0	23 Jan 2010 23:01:52 GMT	swag surfin
107849819	Justenvy	117	112	1177	0	23 Jan 2010 23:51:59 GMT	West Los Angeles, Ecuador
107858532	MzDivastar77	134	46	1335	0	24 Jan 2010 00:39:06 GMT	WI
107858700	OnyeYeezy	198	302	19665	0	24 Jan 2010 00:39:55 GMT	ÜT: 6.446306,3.467595
107859593	Style2Deadly	537	618	12639	0	24 Jan 2010 00:44:46 GMT	East New York
107859641	BrittanySuzann3	106	101	7348	0	24 Jan 2010 00:45:02 GMT	ÜT: 40.003968, 105.253618
107861265	AloeMantis	1386	1129	2492	0	24 Jan 2010 00:53:53 GMT	Ontario
107864232	pachecovini	87	87	6840	0	24 Jan 2010 01:09:45 GMT	Avaré   Brazil
107867186	Kiinhas	5228	3716	29054	0	24 Jan 2010 01:25:47 GMT	BA Salvador
107867310	veracitystew	571	407	5707	0	24 Jan 2010 01:26:33 GMT	New Orleans, LA
107869017	ODUCR	81	28	295	0	24 Jan 2010 01:35:35 GMT	
107870917	AntiquePhoto	664	706	2303	0	24 Jan 2010 01:45:05 GMT	Vintage Photography Forum
107876445	WhenShxtGetReal	402	356	16539	0	24 Jan 2010 02:11:47 GMT	Down Bottom 1001
107876721	jennyhazelwood	244	319	335	0	24 Jan 2010 02:13:13 GMT	ÜT: 33.456696, 88.833297
107881293	FUSeekAmy	465	453	22736	0	24 Jan 2010 02:34:45 GMT	DMV/NJ
10788222	Jillmz	1109	1341	21084	0	2 Dec 2007 16:16:04 GMT	Cleveland
